House
Date,                P
2014-03-31 03:30:00, 100.45156
2014-03-31 03:45:00, 94.673125
2014-03-31 04:00:00, 100.69313
2014-03-31 04:15:00, 105.63938
2014-03-31 04:30:00, 91.836562
2014-03-31 04:45:00,  93.28125
2014-03-31 05:00:00, 100.76719
2014-03-31 05:15:00, 117.02469
2014-03-31 05:30:00, 131.65781
2014-03-31 05:45:00, 141.20813
2014-03-31 06:00:00, 165.33375
2014-03-31 06:15:00, 164.74156
2014-03-31 06:30:00, 224.20656
2014-03-31 06:45:00, 250.58281
2014-03-31 07:00:00, 211.07375
2014-03-31 07:15:00, 260.06469
2014-03-31 07:30:00, 234.47656
2014-03-31 07:45:00, 333.52344
2014-03-31 08:00:00, 191.35594
2014-03-31 08:15:00, 287.97531
2014-03-31 08:30:00, 196.81719
2014-03-31 08:45:00, 342.35062
2014-03-31 09:00:00, 260.54625
2014-03-31 09:15:00, 241.29188
2014-03-31 09:30:00, 421.02969
2014-03-31 09:45:00, 601.75687
2014-03-31 10:00:00, 353.17063
2014-03-31 10:15:00, 457.45094
2014-03-31 10:30:00,  382.3025
2014-03-31 10:45:00, 312.50625
2014-03-31 11:00:00, 351.92375
2014-03-31 11:15:00, 320.98188
2014-03-31 11:30:00, 357.98469
2014-03-31 11:45:00, 380.15437
2014-03-31 12:00:00, 355.27469
2014-03-31 12:15:00,  370.7125
2014-03-31 12:30:00, 443.51719
2014-03-31 12:45:00, 629.65188
2014-03-31 13:00:00, 625.09281
2014-03-31 13:15:00, 565.91094
2014-03-31 13:30:00, 458.21844
2014-03-31 13:45:00, 324.92281
2014-03-31 14:00:00,  348.8925
2014-03-31 14:15:00, 263.78625
2014-03-31 14:30:00,   320.185
2014-03-31 14:45:00, 335.29375
2014-03-31 15:00:00,  401.4525
2014-03-31 15:15:00, 386.83906
2014-03-31 15:30:00, 439.81313
2014-03-31 15:45:00, 364.31031
2014-03-31 16:00:00,  325.1525
2014-03-31 16:15:00, 230.89781
2014-03-31 16:30:00, 286.35313
2014-03-31 16:45:00, 238.68938
2014-03-31 17:00:00, 205.30406
2014-03-31 17:15:00, 205.60281
2014-03-31 17:30:00, 176.26562
2014-03-31 17:45:00, 211.00281
2014-03-31 18:00:00,    242.15
2014-03-31 18:15:00, 212.25281
2014-03-31 18:30:00,  312.8375
2014-03-31 18:45:00, 405.66188
2014-03-31 19:00:00, 476.46313
2014-03-31 19:15:00, 470.09188
2014-03-31 19:30:00, 500.87063
2014-03-31 19:45:00, 695.24562
2014-03-31 20:00:00, 667.00687
2014-03-31 20:15:00, 497.94438
2014-03-31 20:30:00, 365.82437
2014-03-31 20:45:00, 389.26625
2014-03-31 21:00:00, 414.01625
2014-03-31 21:15:00,  357.7075
2014-03-31 21:30:00, 393.02969
2014-03-31 21:45:00, 358.96125
2014-03-31 22:00:00, 301.91375
2014-03-31 22:15:00, 263.52469
2014-03-31 22:30:00, 280.75313
2014-03-31 22:45:00, 221.54219
2014-03-31 23:00:00, 262.99312
2014-03-31 23:15:00, 206.20781
2014-03-31 23:30:00, 210.34375
2014-03-31 23:45:00, 199.68937
2014-04-01 00:00:00, 185.11438
2014-04-01 00:15:00, 156.84125
2014-04-01 00:30:00, 142.93094
2014-04-01 00:45:00, 127.64469
2014-04-01 01:00:00, 112.69563
2014-04-01 01:15:00, 124.07125
2014-04-01 01:30:00, 117.32375
2014-04-01 01:45:00,  98.33875
2014-04-01 02:00:00, 107.87875
2014-04-01 02:15:00, 103.88188
2014-04-01 02:30:00,   107.465
2014-04-01 02:45:00, 108.12813
2014-04-01 03:00:00, 91.604062
2014-04-01 03:15:00, 85.720312
2014-04-01 03:30:00, 99.221563
2014-04-01 03:45:00, 105.98625
2014-04-01 04:00:00, 105.49375
2014-04-01 04:15:00, 92.159687
2014-04-01 04:30:00, 96.899375
2014-04-01 04:45:00, 89.888125
2014-04-01 05:00:00, 107.33531
2014-04-01 05:15:00, 127.95688
2014-04-01 05:30:00, 134.29969
2014-04-01 05:45:00, 149.58969
2014-04-01 06:00:00, 167.47031
2014-04-01 06:15:00, 202.70031
2014-04-01 06:30:00,   255.495
2014-04-01 06:45:00,  225.6825
2014-04-01 07:00:00, 224.22062
2014-04-01 07:15:00, 216.28313
2014-04-01 07:30:00, 251.75375
2014-04-01 07:45:00, 244.94063
2014-04-01 08:00:00, 197.68062
2014-04-01 08:15:00, 208.76906
2014-04-01 08:30:00, 240.31813
2014-04-01 08:45:00, 315.03625
2014-04-01 09:00:00, 407.15187
2014-04-01 09:15:00, 306.10531
2014-04-01 09:30:00, 383.08969
2014-04-01 09:45:00, 497.52594
2014-04-01 10:00:00, 440.61062
2014-04-01 10:15:00,   344.495
2014-04-01 10:30:00, 315.26563
2014-04-01 10:45:00, 356.24219
2014-04-01 11:00:00, 285.85531
2014-04-01 11:15:00, 321.65187
2014-04-01 11:30:00,  355.9775
2014-04-01 11:45:00, 638.13594
2014-04-01 12:00:00, 559.85344
2014-04-01 12:15:00, 517.19813
2014-04-01 12:30:00, 443.43438
2014-04-01 12:45:00, 530.82625
2014-04-01 13:00:00, 457.56406
2014-04-01 13:15:00, 345.27094
2014-04-01 13:30:00, 430.38281
2014-04-01 13:45:00, 420.72563
2014-04-01 14:00:00, 390.96469
2014-04-01 14:15:00, 409.17344
2014-04-01 14:30:00, 388.03625
2014-04-01 14:45:00, 356.17906
2014-04-01 15:00:00, 289.10719
2014-04-01 15:15:00, 295.29156
2014-04-01 15:30:00, 336.88719
2014-04-01 15:45:00, 335.46844
2014-04-01 16:00:00, 286.03312
2014-04-01 16:15:00, 274.21625
2014-04-01 16:30:00, 303.06219
2014-04-01 16:45:00, 253.96344
2014-04-01 17:00:00, 201.98438
2014-04-01 17:15:00,   251.375
2014-04-01 17:30:00, 279.84719
2014-04-01 17:45:00,    345.63
2014-04-01 18:00:00, 315.45562
2014-04-01 18:15:00, 306.77813
2014-04-01 18:30:00, 292.80688
2014-04-01 18:45:00, 390.66031
2014-04-01 19:00:00, 280.79313
2014-04-01 19:15:00, 367.30969
2014-04-01 19:30:00,  397.3425
2014-04-01 19:45:00, 498.28188
2014-04-01 20:00:00, 337.97813
2014-04-01 20:15:00, 423.78906
2014-04-01 20:30:00, 418.89281
2014-04-01 20:45:00, 358.98406
2014-04-01 21:00:00, 351.17719
2014-04-01 21:15:00, 409.17594
2014-04-01 21:30:00, 337.51563
2014-04-01 21:45:00, 334.90906
2014-04-01 22:00:00, 253.98281
2014-04-01 22:15:00, 233.91594
2014-04-01 22:30:00, 256.79656
2014-04-01 22:45:00, 260.42281
2014-04-01 23:00:00, 228.14594
2014-04-01 23:15:00,  260.5175
2014-04-01 23:30:00, 227.84094
2014-04-01 23:45:00, 220.45531
2014-04-02 00:00:00, 212.88687
2014-04-02 00:15:00, 141.16375
2014-04-02 00:30:00, 143.84875
2014-04-02 00:45:00, 130.92344
2014-04-02 01:00:00, 116.49156
2014-04-02 01:15:00, 126.93125
2014-04-02 01:30:00, 105.82906
2014-04-02 01:45:00, 98.820625
2014-04-02 02:00:00, 98.404375
2014-04-02 02:15:00, 115.61375
2014-04-02 02:30:00, 113.57781
2014-04-02 02:45:00, 97.277187
2014-04-02 03:00:00,  94.26375
2014-04-02 03:15:00, 89.144063
2014-04-02 03:30:00,  115.5725
2014-04-02 03:45:00, 113.69063
2014-04-02 04:00:00, 97.117188
2014-04-02 04:15:00, 97.703125
2014-04-02 04:30:00, 111.63531
2014-04-02 04:45:00, 93.732813
2014-04-02 05:00:00, 120.02562
2014-04-02 05:15:00, 121.97906
2014-04-02 05:30:00, 124.12375
2014-04-02 05:45:00, 159.43719
2014-04-02 06:00:00, 191.61969
2014-04-02 06:15:00, 204.97219
2014-04-02 06:30:00, 204.62437
2014-04-02 06:45:00, 216.61094
2014-04-02 07:00:00,  241.5225
2014-04-02 07:15:00, 196.12219
2014-04-02 07:30:00, 285.41375
2014-04-02 07:45:00, 172.53875
2014-04-02 08:00:00, 143.11813
2014-04-02 08:15:00, 305.72156
2014-04-02 08:30:00,    287.51
2014-04-02 08:45:00, 275.34188
2014-04-02 09:00:00,  329.3375
2014-04-02 09:15:00, 361.21406
2014-04-02 09:30:00, 580.65875
2014-04-02 09:45:00, 502.12563
2014-04-02 10:00:00,   380.745
2014-04-02 10:15:00,  293.6675
2014-04-02 10:30:00, 306.15719
2014-04-02 10:45:00, 338.81344
2014-04-02 11:00:00, 473.78406
2014-04-02 11:15:00,  422.7025
2014-04-02 11:30:00,  608.0275
2014-04-02 11:45:00, 580.69437
2014-04-02 12:00:00, 677.49219
2014-04-02 12:15:00, 626.16062
2014-04-02 12:30:00, 408.59906
2014-04-02 12:45:00, 466.16969
2014-04-02 13:00:00, 442.66062
2014-04-02 13:15:00, 714.84031
2014-04-02 13:30:00, 634.60906
2014-04-02 13:45:00, 451.92906
2014-04-02 14:00:00, 474.32563
2014-04-02 14:15:00,  399.0825
2014-04-02 14:30:00,   415.125
2014-04-02 14:45:00, 385.93063
2014-04-02 15:00:00, 355.80656
2014-04-02 15:15:00, 399.93594
2014-04-02 15:30:00, 404.69625
2014-04-02 15:45:00, 314.58969
2014-04-02 16:00:00, 384.61906
2014-04-02 16:15:00,    256.13
2014-04-02 16:30:00, 237.01031
2014-04-02 16:45:00, 216.57031
2014-04-02 17:00:00, 199.09938
2014-04-02 17:15:00, 266.89812
2014-04-02 17:30:00, 280.41094
2014-04-02 17:45:00, 239.39125
2014-04-02 18:00:00, 257.80188
2014-04-02 18:15:00, 336.02938
2014-04-02 18:30:00, 278.73438
2014-04-02 18:45:00,    349.53
2014-04-02 19:00:00, 342.07969
2014-04-02 19:15:00, 444.12531
2014-04-02 19:30:00, 347.15531
2014-04-02 19:45:00, 438.91969
2014-04-02 20:00:00, 422.31969
2014-04-02 20:15:00, 313.54156
2014-04-02 20:30:00, 343.07719
2014-04-02 20:45:00, 361.36094
2014-04-02 21:00:00, 397.18844
2014-04-02 21:15:00, 400.29062
2014-04-02 21:30:00, 405.09812
2014-04-02 21:45:00, 441.04844
2014-04-02 22:00:00, 359.90406
2014-04-02 22:15:00, 239.49437
2014-04-02 22:30:00, 272.92344
2014-04-02 22:45:00, 241.60125
2014-04-02 23:00:00, 209.55844
2014-04-02 23:15:00, 203.95875
2014-04-02 23:30:00, 203.38094
2014-04-02 23:45:00, 206.12938
2014-04-03 00:00:00, 136.82344
2014-04-03 00:15:00, 126.13094
2014-04-03 00:30:00, 129.61281
2014-04-03 00:45:00, 145.66312
2014-04-03 01:00:00, 122.71656
2014-04-03 01:15:00,  99.52625
2014-04-03 01:30:00,  99.08125
2014-04-03 01:45:00, 94.841562
2014-04-03 02:00:00, 122.28625
2014-04-03 02:15:00, 118.12688
2014-04-03 02:30:00, 109.08969
2014-04-03 02:45:00, 97.219375
2014-04-03 03:00:00, 90.845312
2014-04-03 03:15:00, 98.385937
2014-04-03 03:30:00, 105.01094
2014-04-03 03:45:00, 103.49281
2014-04-03 04:00:00,  92.62125
2014-04-03 04:15:00,  94.13875
2014-04-03 04:30:00, 104.47219
2014-04-03 04:45:00, 99.035312
2014-04-03 05:00:00, 95.914063
2014-04-03 05:15:00, 111.59438
2014-04-03 05:30:00, 114.29875
2014-04-03 05:45:00, 144.23938
2014-04-03 06:00:00, 188.58313
2014-04-03 06:15:00, 180.83687
2014-04-03 06:30:00, 224.18719
2014-04-03 06:45:00, 242.12281
2014-04-03 07:00:00, 263.74625
2014-04-03 07:15:00, 223.91594
2014-04-03 07:30:00, 165.15469
2014-04-03 07:45:00, 127.57281
2014-04-03 08:00:00, 247.00437
2014-04-03 08:15:00,   296.645
2014-04-03 08:30:00, 361.07781
2014-04-03 08:45:00, 328.26219
2014-04-03 09:00:00, 212.56469
2014-04-03 09:15:00, 203.38844
2014-04-03 09:30:00, 547.79313
2014-04-03 09:45:00,  367.3575
2014-04-03 10:00:00,   581.885
2014-04-03 10:15:00, 507.49594
2014-04-03 10:30:00, 563.59219
2014-04-03 10:45:00, 443.24156
2014-04-03 11:00:00, 443.77031
2014-04-03 11:15:00, 341.25781
2014-04-03 11:30:00, 360.48969
2014-04-03 11:45:00, 340.98781
2014-04-03 12:00:00, 420.23531
2014-04-03 12:15:00, 472.27406
2014-04-03 12:30:00, 479.91656
2014-04-03 12:45:00,    459.98
2014-04-03 13:00:00, 491.89281
2014-04-03 13:15:00, 343.59469
2014-04-03 13:30:00, 414.24125
2014-04-03 13:45:00,    407.51
2014-04-03 14:00:00, 247.23281
2014-04-03 14:15:00, 325.09625
2014-04-03 14:30:00, 480.19688
2014-04-03 14:45:00, 383.17719
2014-04-03 15:00:00, 373.01063
2014-04-03 15:15:00, 315.81625
2014-04-03 15:30:00, 271.36156
2014-04-03 15:45:00, 314.67344
2014-04-03 16:00:00, 308.13875
2014-04-03 16:15:00, 236.92563
2014-04-03 16:30:00, 238.86531
2014-04-03 16:45:00, 215.04875
2014-04-03 17:00:00, 342.94125
2014-04-03 17:15:00, 336.72438
2014-04-03 17:30:00, 319.11969
2014-04-03 17:45:00, 248.67031
2014-04-03 18:00:00, 263.94656
2014-04-03 18:15:00, 276.71094
2014-04-03 18:30:00, 369.79844
2014-04-03 18:45:00,  399.3175
2014-04-03 19:00:00, 538.01687
2014-04-03 19:15:00, 531.30719
2014-04-03 19:30:00, 596.48438
2014-04-03 19:45:00, 394.82812
2014-04-03 20:00:00, 381.20844
2014-04-03 20:15:00, 393.27938
2014-04-03 20:30:00, 441.14563
2014-04-03 20:45:00, 393.43156
2014-04-03 21:00:00, 458.09469
2014-04-03 21:15:00, 476.30125
2014-04-03 21:30:00, 472.86406
2014-04-03 21:45:00, 344.26687
2014-04-03 22:00:00, 302.80625
2014-04-03 22:15:00, 306.57781
2014-04-03 22:30:00, 245.60469
2014-04-03 22:45:00, 229.56594
2014-04-03 23:00:00,   215.905
2014-04-03 23:15:00, 278.06375
2014-04-03 23:30:00, 233.25594
2014-04-03 23:45:00, 220.34313
2014-04-04 00:00:00, 217.54594
2014-04-04 00:15:00, 165.78406
2014-04-04 00:30:00, 199.09594
2014-04-04 00:45:00, 192.94406
2014-04-04 01:00:00, 157.93188
2014-04-04 01:15:00, 135.18844
2014-04-04 01:30:00, 125.23781
2014-04-04 01:45:00, 154.40406
2014-04-04 02:00:00, 138.45688
2014-04-04 02:15:00, 107.00625
2014-04-04 02:30:00,   99.8425
2014-04-04 02:45:00, 101.42906
2014-04-04 03:00:00, 111.72906
2014-04-04 03:15:00, 113.22344
2014-04-04 03:30:00, 105.99312
2014-04-04 03:45:00, 114.10375
2014-04-04 04:00:00,  105.8975
2014-04-04 04:15:00,  110.3375
2014-04-04 04:30:00,  114.2925
2014-04-04 04:45:00, 92.680937
2014-04-04 05:00:00, 96.094375
2014-04-04 05:15:00, 108.24844
2014-04-04 05:30:00, 108.00406
2014-04-04 05:45:00, 117.15938
2014-04-04 06:00:00, 110.10063
2014-04-04 06:15:00, 113.11125
2014-04-04 06:30:00, 119.03812
2014-04-04 06:45:00, 150.62187
2014-04-04 07:00:00, 148.34281
2014-04-04 07:15:00, 152.71875
2014-04-04 07:30:00, 157.22313
2014-04-04 07:45:00, 206.64625
2014-04-04 08:00:00, 398.27469
2014-04-04 08:15:00, 521.51594
2014-04-04 08:30:00, 407.35688
2014-04-04 08:45:00, 433.83594
2014-04-04 09:00:00, 457.98031
2014-04-04 09:15:00, 397.50437
2014-04-04 09:30:00, 499.99062
2014-04-04 09:45:00, 536.50969
2014-04-04 10:00:00, 354.95094
2014-04-04 10:15:00, 579.55406
2014-04-04 10:30:00, 389.48875
2014-04-04 10:45:00, 433.85781
2014-04-04 11:00:00, 420.60594
2014-04-04 11:15:00, 648.55969
2014-04-04 11:30:00, 528.93344
2014-04-04 11:45:00,  799.4175
2014-04-04 12:00:00, 850.37937
2014-04-04 12:15:00, 653.74594
2014-04-04 12:30:00, 564.32969
2014-04-04 12:45:00, 475.70281
2014-04-04 13:00:00,  434.4775
2014-04-04 13:15:00, 501.62469
2014-04-04 13:30:00,  607.1975
2014-04-04 13:45:00, 471.54312
2014-04-04 14:00:00, 439.54437
2014-04-04 14:15:00, 541.41094
2014-04-04 14:30:00, 363.18969
2014-04-04 14:45:00, 399.56813
2014-04-04 15:00:00, 295.37781
2014-04-04 15:15:00, 225.03563
2014-04-04 15:30:00, 272.33719
2014-04-04 15:45:00, 252.26063
2014-04-04 16:00:00, 283.50625
2014-04-04 16:15:00, 310.35656
2014-04-04 16:30:00, 340.41375
2014-04-04 16:45:00, 356.38531
2014-04-04 17:00:00, 372.88344
2014-04-04 17:15:00, 345.96312
2014-04-04 17:30:00, 324.19438
2014-04-04 17:45:00, 336.09469
2014-04-04 18:00:00, 336.53469
2014-04-04 18:15:00,    391.08
2014-04-04 18:30:00, 316.43813
2014-04-04 18:45:00,   347.625
2014-04-04 19:00:00, 390.97156
2014-04-04 19:15:00, 397.26375
2014-04-04 19:30:00, 471.66844
2014-04-04 19:45:00,    510.47
2014-04-04 20:00:00, 526.77312
2014-04-04 20:15:00, 444.34531
2014-04-04 20:30:00,   395.345
2014-04-04 20:45:00, 397.61906
2014-04-04 21:00:00, 503.00063
2014-04-04 21:15:00, 389.48281
2014-04-04 21:30:00, 314.18312
2014-04-04 21:45:00, 338.50594
2014-04-04 22:00:00, 326.85781
2014-04-04 22:15:00, 328.12875
2014-04-04 22:30:00, 294.34906
2014-04-04 22:45:00, 251.89875
2014-04-04 23:00:00, 280.71656
2014-04-04 23:15:00, 243.13719
2014-04-04 23:30:00, 238.93094
2014-04-04 23:45:00, 245.02813
2014-04-05 00:00:00, 214.26281
2014-04-05 00:15:00, 178.98625
2014-04-05 00:30:00, 189.88781
2014-04-05 00:45:00, 162.29438
2014-04-05 01:00:00, 161.03188
2014-04-05 01:15:00, 156.35813
2014-04-05 01:30:00, 152.04781
2014-04-05 01:45:00, 161.13906
2014-04-05 02:00:00, 115.68375
2014-04-05 02:15:00, 132.09625
2014-04-05 02:30:00, 118.01062
2014-04-05 02:45:00, 123.92469
2014-04-05 03:00:00, 128.47094
2014-04-05 03:15:00, 111.98125
2014-04-05 03:30:00, 110.67531
2014-04-05 03:45:00, 111.46219
2014-04-05 04:00:00,    104.47
2014-04-05 04:15:00, 110.32063
2014-04-05 04:30:00, 97.034375
2014-04-05 04:45:00, 94.825937
2014-04-05 05:00:00, 99.812188
2014-04-05 05:15:00, 131.26469
2014-04-05 05:30:00, 114.99406
2014-04-05 05:45:00, 118.85969
2014-04-05 06:00:00, 132.92656
2014-04-05 06:15:00,     121.4
2014-04-05 06:30:00, 135.18156
2014-04-05 06:45:00, 160.85344
2014-04-05 07:00:00,  139.2025
2014-04-05 07:15:00, 145.11125
2014-04-05 07:30:00, 141.82125
2014-04-05 07:45:00, 177.57687
2014-04-05 08:00:00,  186.1075
2014-04-05 08:15:00, 180.17906
2014-04-05 08:30:00, 353.71406
2014-04-05 08:45:00, 302.67937
2014-04-05 09:00:00, 214.49969
2014-04-05 09:15:00, 399.76344
2014-04-05 09:30:00, 291.50438
2014-04-05 09:45:00, 445.66187
2014-04-05 10:00:00, 429.92812
2014-04-05 10:15:00, 478.61875
2014-04-05 10:30:00, 614.26844
2014-04-05 10:45:00, 766.09969
2014-04-05 11:00:00, 382.41719
2014-04-05 11:15:00, 380.77812
2014-04-05 11:30:00,   726.625
2014-04-05 11:45:00,  509.5875
2014-04-05 12:00:00,   303.525
2014-04-05 12:15:00, 622.85063
2014-04-05 12:30:00, 813.94875
2014-04-05 12:45:00, 512.11875
2014-04-05 13:00:00,    776.66
2014-04-05 13:15:00, 790.13219
2014-04-05 13:30:00, 518.65344
2014-04-05 13:45:00, 588.43469
2014-04-05 14:00:00, 554.71406
2014-04-05 14:15:00, 430.11687
2014-04-05 14:30:00, 397.52375
2014-04-05 14:45:00, 306.97562
2014-04-05 15:00:00, 269.68875
2014-04-05 15:15:00,  302.9325
2014-04-05 15:30:00, 257.33812
2014-04-05 15:45:00, 252.35094
2014-04-05 16:00:00, 294.56875
2014-04-05 16:15:00, 220.08781
2014-04-05 16:30:00, 224.37219
2014-04-05 16:45:00, 299.41219
2014-04-05 17:00:00, 242.88188
2014-04-05 17:15:00, 239.10719
2014-04-05 17:30:00, 210.51094
2014-04-05 17:45:00,  374.3025
2014-04-05 18:00:00, 359.20938
2014-04-05 18:15:00, 405.09781
2014-04-05 18:30:00,    488.12
2014-04-05 18:45:00, 381.06469
2014-04-05 19:00:00, 484.47094
2014-04-05 19:15:00, 442.15656
2014-04-05 19:30:00, 483.12344
2014-04-05 19:45:00, 425.61813
2014-04-05 20:00:00, 386.19063
2014-04-05 20:15:00, 382.76156
2014-04-05 20:30:00,    432.36
2014-04-05 20:45:00, 335.40563
2014-04-05 21:00:00, 352.57625
2014-04-05 21:15:00, 370.68594
2014-04-05 21:30:00, 315.26031
2014-04-05 21:45:00, 326.20594
2014-04-05 22:00:00, 306.06656
2014-04-05 22:15:00, 276.01437
2014-04-05 22:30:00, 297.71281
2014-04-05 22:45:00, 260.75063
2014-04-05 23:00:00, 240.27469
2014-04-05 23:15:00, 204.14531
2014-04-05 23:30:00,     172.5
2014-04-05 23:45:00, 158.49937
2014-04-06 00:00:00, 158.66437
2014-04-06 00:15:00, 154.49469
2014-04-06 00:30:00, 149.83125
2014-04-06 00:45:00, 136.75375
2014-04-06 01:00:00, 99.911875
2014-04-06 01:15:00, 105.31187
2014-04-06 01:30:00, 115.36031
2014-04-06 01:45:00, 97.453437
2014-04-06 02:00:00, 105.30437
2014-04-06 02:15:00,   105.905
2014-04-06 02:30:00, 118.57844
2014-04-06 02:45:00, 135.51187
2014-04-06 03:00:00, 94.201875
2014-04-06 03:15:00, 87.986875
2014-04-06 03:30:00,  96.52625
2014-04-06 03:45:00,    123.51
2014-04-06 04:00:00, 105.97969
2014-04-06 04:15:00, 92.339062
2014-04-06 04:30:00, 91.764062
2014-04-06 04:45:00, 84.287187
2014-04-06 05:00:00, 113.48344
2014-04-06 05:15:00, 143.29844
2014-04-06 05:30:00, 124.24781
2014-04-06 05:45:00, 136.25344
2014-04-06 06:00:00, 172.86813
2014-04-06 06:15:00,    231.27
2014-04-06 06:30:00, 252.18125
2014-04-06 06:45:00, 257.02031
2014-04-06 07:00:00, 336.65125
2014-04-06 07:15:00, 339.37562
2014-04-06 07:30:00, 347.56969
2014-04-06 07:45:00, 335.88344
2014-04-06 08:00:00, 466.24281
2014-04-06 08:15:00, 432.37156
2014-04-06 08:30:00, 460.17063
2014-04-06 08:45:00, 569.81313
2014-04-06 09:00:00, 488.68375
2014-04-06 09:15:00, 358.89531
2014-04-06 09:30:00, 422.06594
2014-04-06 09:45:00, 304.34656
2014-04-06 10:00:00,    452.01
2014-04-06 10:15:00, 429.82656
2014-04-06 10:30:00, 295.10812
2014-04-06 10:45:00,    255.13
2014-04-06 11:00:00,    433.15
2014-04-06 11:15:00, 306.15094
2014-04-06 11:30:00, 279.23812
2014-04-06 11:45:00, 343.50781
2014-04-06 12:00:00, 441.66531
2014-04-06 12:15:00,  512.3325
2014-04-06 12:30:00, 456.10406
2014-04-06 12:45:00, 448.16875
2014-04-06 13:00:00, 514.18781
2014-04-06 13:15:00, 512.87531
2014-04-06 13:30:00, 411.32563
2014-04-06 13:45:00, 467.94812
2014-04-06 14:00:00, 400.57875
2014-04-06 14:15:00, 367.89063
2014-04-06 14:30:00, 362.88906
2014-04-06 14:45:00, 314.92594
2014-04-06 15:00:00, 265.77031
2014-04-06 15:15:00, 233.31656
2014-04-06 15:30:00, 233.92563
2014-04-06 15:45:00, 266.46437
2014-04-06 16:00:00, 289.38844
2014-04-06 16:15:00, 317.81813
2014-04-06 16:30:00, 397.00094
2014-04-06 16:45:00,  338.6325
2014-04-06 17:00:00, 343.36656
2014-04-06 17:15:00,  356.9425
2014-04-06 17:30:00, 387.63563
2014-04-06 17:45:00,    366.93
2014-04-06 18:00:00, 380.58594
2014-04-06 18:15:00, 383.39781
2014-04-06 18:30:00, 472.26344
2014-04-06 18:45:00, 504.50875
2014-04-06 19:00:00, 626.89406
2014-04-06 19:15:00, 719.45656
2014-04-06 19:30:00, 559.59469
2014-04-06 19:45:00,   572.855
2014-04-06 20:00:00, 524.77344
2014-04-06 20:15:00,    478.38
2014-04-06 20:30:00, 445.42688
2014-04-06 20:45:00, 352.99844
2014-04-06 21:00:00, 439.86375
2014-04-06 21:15:00, 397.17562
2014-04-06 21:30:00, 437.08437
2014-04-06 21:45:00, 348.79344
2014-04-06 22:00:00, 379.86469
2014-04-06 22:15:00, 368.41281
2014-04-06 22:30:00, 331.59281
2014-04-06 22:45:00, 310.95531
2014-04-06 23:00:00, 267.03062
2014-04-06 23:15:00,   238.135
2014-04-06 23:30:00, 234.57969
2014-04-06 23:45:00,   215.365
2014-04-07 00:00:00, 233.68688
2014-04-07 00:15:00, 209.55094
2014-04-07 00:30:00, 138.11562
2014-04-07 00:45:00, 140.47313
2014-04-07 01:00:00, 146.45125
2014-04-07 01:15:00, 117.07781
2014-04-07 01:30:00, 106.31375
2014-04-07 01:45:00, 98.351563
2014-04-07 02:00:00, 95.893438
2014-04-07 02:15:00, 110.63469
2014-04-07 02:30:00, 107.93406
2014-04-07 02:45:00, 93.823437
2014-04-07 03:00:00, 91.336562
2014-04-07 03:15:00, 86.741875
2014-04-07 03:30:00,    115.17
2014-04-07 03:45:00, 113.31844
2014-04-07 04:00:00, 95.243125
2014-04-07 04:15:00, 101.95688
2014-04-07 04:30:00, 88.429375
2014-04-07 04:45:00, 98.717812
2014-04-07 05:00:00, 125.06594
2014-04-07 05:15:00, 121.32625
2014-04-07 05:30:00, 129.14344
2014-04-07 05:45:00, 124.29875
2014-04-07 06:00:00, 162.19719
2014-04-07 06:15:00, 182.32938
2014-04-07 06:30:00, 189.50625
2014-04-07 06:45:00, 258.57563
2014-04-07 07:00:00, 375.63594
2014-04-07 07:15:00, 382.78656
2014-04-07 07:30:00, 417.10125
2014-04-07 07:45:00, 538.36437
2014-04-07 08:00:00, 361.60344
2014-04-07 08:15:00, 407.10906
2014-04-07 08:30:00, 570.45781
2014-04-07 08:45:00, 612.52125
2014-04-07 09:00:00, 406.43563
2014-04-07 09:15:00, 462.26781
2014-04-07 09:30:00, 606.19406
2014-04-07 09:45:00, 479.40875
2014-04-07 10:00:00, 320.48437
2014-04-07 10:15:00, 401.64344
2014-04-07 10:30:00,  294.6975
2014-04-07 10:45:00, 297.67594
2014-04-07 11:00:00, 241.94125
2014-04-07 11:15:00, 244.80812
2014-04-07 11:30:00, 449.28719
2014-04-07 11:45:00, 296.41969
2014-04-07 12:00:00, 391.32469
2014-04-07 12:15:00, 500.80344
2014-04-07 12:30:00,  719.4225
2014-04-07 12:45:00, 710.88906
2014-04-07 13:00:00,  731.8225
2014-04-07 13:15:00,   802.485
2014-04-07 13:30:00, 774.75656
2014-04-07 13:45:00,    616.37
2014-04-07 14:00:00, 391.71031
2014-04-07 14:15:00, 281.87937
2014-04-07 14:30:00,    305.87
2014-04-07 14:45:00,   377.015
2014-04-07 15:00:00, 417.74031
2014-04-07 15:15:00, 465.42687
2014-04-07 15:30:00, 613.58906
2014-04-07 15:45:00, 530.47469
2014-04-07 16:00:00, 506.29562
2014-04-07 16:15:00, 451.17281
2014-04-07 16:30:00, 382.32937
2014-04-07 16:45:00, 296.69969
2014-04-07 17:00:00, 390.63469
2014-04-07 17:15:00, 422.07812
2014-04-07 17:30:00, 392.66844
2014-04-07 17:45:00, 468.63437
2014-04-07 18:00:00, 390.00219
2014-04-07 18:15:00, 461.33812
2014-04-07 18:30:00,  411.0475
2014-04-07 18:45:00, 458.01063
2014-04-07 19:00:00, 410.34063
2014-04-07 19:15:00, 405.11781
2014-04-07 19:30:00, 518.32969
2014-04-07 19:45:00, 394.26188
